 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  Aug      9   900    10160      6799.82
  Aug      9   830    10160      6799.82
  Aug      9   800    10160      6799.82
  Aug      9   730    10154      6799.81
  Aug      9   700    10154      6799.81
  Aug      9   630    10154      6799.81
  Aug      9   600    10154      6799.81
  Aug      9   530    10154      6799.81
  Aug      9   500    10154      6799.81
  Aug      9   430    10154      6799.81
  Aug      9   400    10154      6799.81
  Aug      9   330    10148      6799.80
  Aug      9   300    10148      6799.80
  Aug      9   230    10148      6799.80
  Aug      9   200    10148      6799.80
  Aug      9   130    10148      6799.80
  Aug      9   100    10148      6799.80
  Aug      9    30    10148      6799.80
  Aug      9     0    10142      6799.79
  Aug      8  2330    10142      6799.79
  Aug      8  2300    10142      6799.79
  Aug      8  2230    10142      6799.79
  Aug      8  2200    10142      6799.79
  Aug      8  2130    10135      6799.78
  Aug      8  2100    10135      6799.78
  Aug      8  2030    10135      6799.78
  Aug      8  2000    10135      6799.78
  Aug      8  1930    10135      6799.78
  Aug      8  1900    10135      6799.78
  Aug      8  1830    10135      6799.78
  Aug      8  1800    10135      6799.78
  Aug      8  1730    10129      6799.77
  Aug      8  1700    10129      6799.77
  Aug      8  1630    10129      6799.77
  Aug      8  1600    10129      6799.77
  Aug      8  1530    10129      6799.77
  Aug      8  1500    10129      6799.77
  Aug      8  1430    10123      6799.76
  Aug      8  1400    10129      6799.77
  Aug      8  1330    10117      6799.75
  Aug      8  1300    10123      6799.76
  Aug      8  1230    10129      6799.77
  Aug      8  1200    10117      6799.75
  Aug      8  1130    10110      6799.74
  Aug      8  1100    10110      6799.74
  Aug      8  1030    10110      6799.74
  Aug      8  1000    10110      6799.74
  Aug      8   930    10110      6799.74
  Aug      8   900    10110      6799.74
  Aug      8   830    10104      6799.73
  Aug      8   800    10104      6799.73
  Aug      8   730    10104      6799.73
  Aug      8   700    10104      6799.73
  Aug      8   630    10104      6799.73
  Aug      8   600    10104      6799.73
  Aug      8   530    10098      6799.72
  Aug      8   500    10098      6799.72
  Aug      8   430    10098      6799.72
  Aug      8   400    10098      6799.72
  Aug      8   330    10098      6799.72
  Aug      8   300    10098      6799.72
  Aug      8   230    10098      6799.72
  Aug      8   200    10098      6799.72
  Aug      8   130    10091      6799.71
  Aug      8   100    10091      6799.71
  Aug      8    30    10091      6799.71
  Aug      8     0    10091      6799.71
  Aug      7  2330    10091      6799.71
  Aug      7  2300    10085      6799.70
  Aug      7  2230    10085      6799.70
  Aug      7  2200    10085      6799.70
  Aug      7  2130    10079      6799.69
  Aug      7  2100    10079      6799.69
  Aug      7  2030    10079      6799.69
  Aug      7  2000    10079      6799.69
  Aug      7  1930    10079      6799.69
  Aug      7  1900    10079      6799.69
  Aug      7  1830    10079      6799.69
  Aug      7  1800    10079      6799.69
  Aug      7  1730    10079      6799.69
  Aug      7  1700    10085      6799.70
  Aug      7  1630    10079      6799.69
  Aug      7  1600    10072      6799.68
  Aug      7  1530    10072      6799.68
  Aug      7  1500    10072      6799.68
  Aug      7  1430    10079      6799.69
  Aug      7  1400    10072      6799.68
  Aug      7  1330    10066      6799.67
  Aug      7  1300    10066      6799.67
  Aug      7  1230    10066      6799.67
  Aug      7  1200    10060      6799.66
  Aug      7  1130    10060      6799.66
  Aug      7  1100    10053      6799.65
  Aug      7  1030    10053      6799.65
  Aug      7  1000    10053      6799.65
  Aug      7   930    10053      6799.65
  Aug      7   900    10053      6799.65
  Aug      7   830    10053      6799.65
  Aug      7   800    10053      6799.65
  Aug      7   730    10047      6799.64
  Aug      7   700    10047      6799.64
  Aug      7   630    10047      6799.64
  Aug      7   600    10047      6799.64
  Aug      7   530    10047      6799.64
  Aug      7   500    10047      6799.64
  Aug      7   430    10047      6799.64
  Aug      7   400    10047      6799.64
  Aug      7   330    10047      6799.64
  Aug      7   300    10047      6799.64
  Aug      7   230    10047      6799.64
  Aug      7   200    10047      6799.64
  Aug      7   130    10040      6799.63
  Aug      7   100    10040      6799.63
  Aug      7    30    10034      6799.62
  Aug      7     0    10034      6799.62
  Aug      6  2330    10034      6799.62
  Aug      6  2300    10034      6799.62
  Aug      6  2230    10034      6799.62
  Aug      6  2200    10034      6799.62
  Aug      6  2130    10028      6799.61
  Aug      6  2100    10028      6799.61
  Aug      6  2030    10028      6799.61
  Aug      6  2000    10028      6799.61
  Aug      6  1930    10028      6799.61
  Aug      6  1900    10028      6799.61
  Aug      6  1830    10028      6799.61
  Aug      6  1800    10022      6799.60
  Aug      6  1730    10028      6799.61
  Aug      6  1700    10028      6799.61
  Aug      6  1630    10022      6799.60
  Aug      6  1600    10022      6799.60
  Aug      6  1530    10015      6799.59
  Aug      6  1500    10028      6799.61
  Aug      6  1430    10022      6799.60
  Aug      6  1400    10015      6799.59
  Aug      6  1330    10015      6799.59
  Aug      6  1300    10015      6799.59
  Aug      6  1230    10003      6799.57
  Aug      6  1200    10009      6799.58
  Aug      6  1130     9984      6799.54
  Aug      6  1100     9972      6799.52
  Aug      6  1030     9960      6799.50
  Aug      6  1000     9941      6799.47
  Aug      6   930     9929      6799.45
  Aug      6   900     9910      6799.42
  Aug      6   830     9904      6799.41
  Aug      6   800     9891      6799.39
  Aug      6   730     9891      6799.39
  Aug      6   700     9891      6799.39
  Aug      6   630     9885      6799.38
  Aug      6   600     9885      6799.38
  Aug      6   530     9885      6799.38
  Aug      6   500     9879      6799.37
  Aug      6   430     9879      6799.37
  Aug      6   400     9879      6799.37
  Aug      6   330     9885      6799.38
  Aug      6   300     9879      6799.37
  Aug      6   230     9879      6799.37
  Aug      6   200     9872      6799.36
  Aug      6   130     9866      6799.35
  Aug      6   100     9866      6799.35
  Aug      6    30     9866      6799.35
  Aug      6     0     9866      6799.35
  Aug      5  2330     9860      6799.34
  Aug      5  2300     9860      6799.34
  Aug      5  2230     9854      6799.33
  Aug      5  2200     9854      6799.33
  Aug      5  2130     9854      6799.33
  Aug      5  2100     9847      6799.32
  Aug      5  2030     9847      6799.32
  Aug      5  2000     9841      6799.31
  Aug      5  1930     9841      6799.31
  Aug      5  1900     9841      6799.31
  Aug      5  1830     9841      6799.31
  Aug      5  1800     9835      6799.30
  Aug      5  1730     9835      6799.30
  Aug      5  1700     9828      6799.29
  Aug      5  1630     9828      6799.29
  Aug      5  1600     9816      6799.27
  Aug      5  1530     9816      6799.27
  Aug      5  1500     9822      6799.28
  Aug      5  1430     9816      6799.27
  Aug      5  1400     9816      6799.27
  Aug      5  1330     9828      6799.29
  Aug      5  1300     9810      6799.26
  Aug      5  1230     9804      6799.25
  Aug      5  1200     9810      6799.26
  Aug      5  1130     9804      6799.25
  Aug      5  1100     9804      6799.25
  Aug      5  1030     9797      6799.24
  Aug      5  1000     9791      6799.23
  Aug      5   930     9791      6799.23
  Aug      5   900     9791      6799.23
  Aug      5   830     9785      6799.22
  Aug      5   800     9785      6799.22
  Aug      5   730     9779      6799.21
  Aug      5   700     9779      6799.21
  Aug      5   630     9779      6799.21
  Aug      5   600     9779      6799.21
  Aug      5   530     9779      6799.21
  Aug      5   500     9773      6799.20
  Aug      5   430     9773      6799.20
  Aug      5   400     9766      6799.19
  Aug      5   330     9766      6799.19
  Aug      5   300     9766      6799.19
  Aug      5   230     9766      6799.19
  Aug      5   200     9766      6799.19
  Aug      5   130     9766      6799.19
  Aug      5   100     9760      6799.18
  Aug      5    30     9754      6799.17
  Aug      5     0     9754      6799.17
  Aug      4  2330     9754      6799.17
  Aug      4  2300     9748      6799.16
  Aug      4  2230     9748      6799.16
  Aug      4  2200     9742      6799.15
  Aug      4  2130     9742      6799.15
  Aug      4  2100     9736      6799.14
  Aug      4  2030     9736      6799.14
  Aug      4  2000     9736      6799.14
  Aug      4  1930     9730      6799.13
  Aug      4  1900     9730      6799.13
  Aug      4  1830     9730      6799.13
  Aug      4  1800     9730      6799.13
  Aug      4  1730     9724      6799.12
  Aug      4  1700     9717      6799.11
  Aug      4  1630     9717      6799.11
  Aug      4  1600     9712      6799.10
  Aug      4  1530     9712      6799.10
  Aug      4  1500     9712      6799.10
  Aug      4  1430     9705      6799.09
  Aug      4  1400     9705      6799.09
  Aug      4  1330     9705      6799.09
  Aug      4  1300     9699      6799.08
  Aug      4  1230     9699      6799.08
  Aug      4  1200     9693      6799.07
  Aug      4  1130     9693      6799.07
  Aug      4  1100     9687      6799.06
  Aug      4  1030     9687      6799.06
  Aug      4  1000     9687      6799.06
  Aug      4   930     9680      6799.05
  Aug      4   900     9680      6799.05
  Aug      4   830     9680      6799.05
  Aug      4   800     9674      6799.04
  Aug      4   730     9674      6799.04
  Aug      4   700     9668      6799.03
  Aug      4   630     9668      6799.03
  Aug      4   600     9668      6799.03
  Aug      4   530     9662      6799.02
  Aug      4   500     9662      6799.02
  Aug      4   430     9656      6799.01
  Aug      4   400     9656      6799.01
  Aug      4   330     9656      6799.01
  Aug      4   300     9650      6799.00
  Aug      4   230     9650      6799.00
  Aug      4   200     9643      6798.99
  Aug      4   130     9643      6798.99
  Aug      4   100     9643      6798.99
  Aug      4    30     9643      6798.99
  Aug      4     0     9637      6798.98
  Aug      3  2330     9631      6798.97
  Aug      3  2300     9631      6798.97
  Aug      3  2230     9631      6798.97
  Aug      3  2200     9631      6798.97
  Aug      3  2130     9625      6798.96
  Aug      3  2100     9619      6798.95
  Aug      3  2030     9619      6798.95
  Aug      3  2000     9619      6798.95
  Aug      3  1930     9619      6798.95
  Aug      3  1900     9612      6798.94
  Aug      3  1830     9612      6798.94
  Aug      3  1800     9612      6798.94
  Aug      3  1730     9612      6798.94
  Aug      3  1700     9619      6798.95
  Aug      3  1630     9606      6798.93
  Aug      3  1600     9606      6798.93
  Aug      3  1530     9600      6798.92
  Aug      3  1500     9600      6798.92
  Aug      3  1430     9600      6798.92
  Aug      3  1400     9600      6798.92
  Aug      3  1330     9594      6798.91
  Aug      3  1300     9594      6798.91
  Aug      3  1230     9582      6798.89
  Aug      3  1200     9588      6798.90
  Aug      3  1130     9588      6798.90
  Aug      3  1100     9575      6798.88
  Aug      3  1030     9575      6798.88
  Aug      3  1000     9569      6798.87
  Aug      3   930     9569      6798.87
  Aug      3   900     9569      6798.87
  Aug      3   830     9563      6798.86
  Aug      3   800     9563      6798.86
  Aug      3   730     9563      6798.86
  Aug      3   700     9563      6798.86
  Aug      3   630     9563      6798.86
  Aug      3   600     9563      6798.86
  Aug      3   530     9557      6798.85
  Aug      3   500     9557      6798.85
  Aug      3   430     9557      6798.85
  Aug      3   400     9557      6798.85
  Aug      3   330     9551      6798.84
  Aug      3   300     9551      6798.84
  Aug      3   230     9551      6798.84
  Aug      3   200     9551      6798.84
  Aug      3   130     9551      6798.84
  Aug      3   100     9545      6798.83
